,Customer Id,Cost
122,fffe3700340038003600,228.58685
123,fffe3200320033003500,290.60437
124,fffe3600310035003800,177.25594
125,fffe36003300,8120.1025
126,fffe3500310038003000,125.185104
127,fffe3600360036003500,332.07196
128,fffe3400300039003500,2011.9462
129,fffe3300370034003400,573.3234
130,fffe380037003400,233.8625
131,fffe3500380036003000,4017.3088
132,fffe3800360031003700,244.72017
133,fffe370031003300,17817.752
134,fffe3500350032003700,7471.0786
135,fffe3400370035003100,213.3903
136,fffe3800310033003400,207.33035
137,fffe3800350031003600,7956.3276
138,fffe3700300032003200,175.72287
139,fffe3400350036003400,5155.966
140,fffe3300390034003200,382.72754
141,fffe3700330030003300,250.96486
142,fffe3100350038003600,3068.3242
143,fffe3900330030003100,272.91437
144,fffe3400370033003200,3030.0823
145,fffe3800350031003900,2164.6028
146,fffe3600360034003400,233.11589
147,fffe3300380033003000,3443.3376
148,fffe3700330038003800,263.55502
149,fffe3500340033003100,614.4296
150,fffe3600380030003900,56509.574
151,fffe380036003000,907.1506
152,fffe3800380034003300,199.10205
153,fffe310034003100,226.6925
154,fffe3500310036003700,55867.574
155,fffe3700300039003400,452.60156
156,fffe3800320037003400,413.22415
157,fffe3600310034003600,1241.6691
158,fffe3200320034003700,121.72124
159,fffe3700330034003400,187.83524
160,fffe3100300032003200,362.29694
161,fffe3400340038003100,283.0966
162,fffe350030003200,123.302246
163,fffe3200340038003900,5564.74
164,fffe340036003500,273.52695
165,fffe3700310037003100,555.5058
166,fffe3900360030003100,597.8632
167,fffe3800310038003800,671.6706
168,fffe3500350039003900,742.03784
169,fffe3100330039003800,154.18066
170,fffe360034003400,246.32173
171,fffe3300380030003500,679.753
172,fffe320036003600,219.4101
173,fffe3900330038003700,257.67072
174,fffe3400330031003500,6425.282
175,fffe3800320033003000,153.31894
176,fffe3200380039003600,188.21745
177,fffe3200340032003500,359.3968
178,fffe3700370036003500,11497.14
179,fffe3200390030003500,603.7617
180,fffe3300390036003200,11156.212
181,fffe3300380031003000,119.22199
182,fffe380038003100,2821.2622
183,fffe3900370034003200,46345.535
184,fffe3800340036003900,413.63065
185,fffe330035003900,969.2643
186,fffe3300370031003900,234.29715
187,fffe3300330034003700,697.28284
188,fffe3400350030003500,190.93655
189,fffe3400340039003300,169.93678
190,fffe3200310033003300,938.3087
191,fffe3200310037003600,402.40744
192,fffe3600330039003400,164.60678
193,fffe3900320030003400,1188.2749
194,fffe3100310035003900,204.28755
195,fffe3700340034003800,233.74077
196,fffe3400350035003400,1254.7974
197,fffe3600330033003700,19673.104
198,fffe3400350030003900,334.05704
199,fffe3300310038003500,354.28595
200,fffe3100350035003700,353.66174
201,fffe3600300037003100,160.17221
202,fffe3600300033003300,264.4183
203,fffe3600390035003600,129.45924
204,fffe3800300032003800,173.07452
205,fffe320034003200,197.58014
206,fffe3700340031003000,320.57962
207,fffe3100320031003100,604.60815
208,fffe3600370035003300,193.41133
209,fffe3500330039003500,1618.7207
210,fffe3500380031003100,8354.087
211,fffe3900320035003900,428.15915
212,fffe3600330036003100,429.31012
213,fffe3200350033003600,12867.567
214,fffe3600310030003200,880.2477
215,fffe3200300037003000,124.674576
216,fffe3500320034003300,202.80305
217,fffe3800390031003200,1682.7634
218,fffe3700370034003400,376.62665
219,fffe3100310036003500,183.12018
220,fffe3500320036003600,228.83736
221,fffe3900390037003300,592.0218
222,fffe3600300031003200,392.7595
223,fffe3800330038003700,998.50964
224,fffe320037003100,253.26001
225,fffe3400350032003000,184.98839
226,fffe3800330033003700,3487.161
227,fffe3400360035003800,194.80728
228,fffe3800340038003900,180.55646
229,fffe3500390038003800,594.16266
230,fffe3300310032003900,117.54025
231,fffe3700370037003700,141.39612
232,fffe3100310036003700,175.89171
233,fffe3300390032003600,395.51694
234,fffe3700370036003900,299.5899
235,fffe3300350038003000,923.3062
236,fffe310038003600,434.24313
237,fffe3200300031003700,3792.645
238,fffe3800380031003300,205.15881
239,fffe3900380038003400,6232.921
240,fffe3500310036003500,215.03012
241,fffe3300300039003700,193.67519
242,fffe3900320035003100,325.95145
243,fffe3800380034003100,409.83423
244,fffe3800300031003200,240.02989
245,fffe3800300037003600,397.87216
246,fffe3500380038003600,219.80331
247,fffe3100310033003400,147.92671
248,fffe370035003000,515.309
249,fffe3700370030003200,5152.9033
250,fffe3800340038003500,858.8131
251,fffe3100320032003900,865.4944
252,fffe3600340034003700,335.0028
253,fffe3300320039003300,811.23584
254,fffe350034003400,341.9444
255,fffe3100340039003700,211.1553
256,fffe330033003800,241.69167
257,fffe3400350036003200,200.08119
258,fffe3300380031003200,239.86363
259,fffe3100360030003100,139.31944
260,fffe3300370031003600,323.68994
261,fffe3700300034003700,3713.4265
262,fffe3900310031003600,745.8826
263,fffe3500360037003100,215.2556
264,fffe350039003400,386.4508
265,fffe3600390038003200,1646.9731
266,fffe3800360039003700,1859.7854
267,fffe3600350033003300,282.48145
268,fffe3900310031003500,443.78418
269,fffe3500300035003600,444.0782
270,fffe3800390031003300,17739.791
271,fffe3100350035003600,1195.1627
272,fffe3800390036003400,247.8781
273,fffe3500320033003600,270.81158
274,fffe3600370036003700,973.76013
275,fffe3700380037003500,985.60315
276,fffe3600390032003500,715.90045
277,fffe3700340036003900,243.45837
278,fffe3200390035003700,224.81427
279,fffe3900370032003500,284.5436
280,fffe3500300038003600,490.5923
281,fffe3600330033003400,9395.843
282,fffe330037003100,2309.3335
283,fffe3400390037003200,3195.4639
284,fffe3800320036003400,24944.432
285,fffe3800380038003500,2908.822
286,fffe3200300039003800,929.3067
287,fffe3900320039003500,989.3767
288,fffe3600340036003700,5737.3774
289,fffe3600350037003800,730.57196
290,fffe3500300037003700,242359.66
291,fffe3100380032003600,40062.46
292,fffe380037003500,222.0228
293,fffe3100360034003900,110.82332
294,fffe3700310036003500,560.2288
295,fffe3400330035003200,101488.945
296,fffe3300330032003200,134.80048
297,fffe3100300036003000,450.93378
298,fffe3100390034003500,12654.02
299,fffe3500370031003500,166.89946
300,fffe3500330039003600,332.73022
301,fffe3600350038003400,875.87573
302,fffe3200390032003100,175.25534
303,fffe3600310031003100,122.48898
304,fffe3700330031003900,172.40486
305,fffe3700370033003300,295.53098
306,fffe3300340038003000,159.92267
307,fffe3100330037003300,173.71878
308,fffe3800370030003700,283.50998
309,fffe3300300037003600,208.09616
310,fffe3800310036003800,339.04642
311,fffe3200300033003200,1086.9089
312,fffe3800350030003600,333.13602
313,fffe3800320039003200,242.40298
314,fffe3100340030003100,114.136955
315,fffe3500310032003000,8546.475
316,fffe3200370033003900,163.2389
317,fffe3300380032003900,6538.6265
318,fffe320031003400,119.789795
319,fffe3300330038003200,268.2541
320,fffe3900310032003200,322.61255
321,fffe3800360039003400,1760.3141
322,fffe3500340038003800,312.56665
323,fffe3200350033003700,316.68585
324,fffe3400330038003300,620.07446
325,fffe3500310037003100,143.62428
326,fffe3500370038003300,220.31422
327,fffe3700330032003000,1079.8606
328,fffe3900380030003800,200.99382
329,fffe3100390037003700,331.33047
330,fffe3700300035003100,210.86653
331,fffe3700310038003000,713.16797
332,fffe3200380030003300,170.12456
333,fffe3300370036003800,882.15076
334,fffe3600340032003000,243.33095
335,fffe3200310036003000,562.8107
336,fffe3700300033003300,219.23723
337,fffe320031003300,661.4825
338,fffe3100360034003800,324.48444
339,fffe3400,209.8276
340,fffe3700360030003400,2290.995
341,fffe3400300036003800,208.82309
342,fffe3600310030003600,416.65598
343,fffe3300310036003300,421.35837
344,fffe3400390035003800,417.95078
345,fffe3700320035003000,260.3026
346,fffe3400340037003000,509.59964
347,fffe3700380033003800,273.28705
348,fffe350039003100,688.5063
349,fffe3400330038003700,9876.11
350,fffe3700310030003500,186.07637
351,fffe3100320038003000,693.95526
352,fffe3600360030003000,161.38759
353,fffe3900330034003600,174.6736
354,fffe320032003100,176.45
355,fffe3700370035003200,592.0122
356,fffe3600340030003000,2306.8835
357,fffe3300340033003700,158.13776
358,fffe3300340033003900,198.71289
359,fffe3700330031003400,210.55957
360,fffe370033003700,255.36566
361,fffe3700380032003500,165.38907
362,fffe3700300034003800,213.06882
363,fffe3900350034003400,3564.9133
364,fffe3500350033003200,4530.159
365,fffe3500370037003400,1303.5087
366,fffe3700320031003200,708.0814
367,fffe3100390033003100,787.1835
368,fffe3900340038003900,850.7753
369,fffe3500350038003600,40667.75
370,fffe3100350037003300,385.88272
371,fffe350031003400,191.22284
372,fffe3600360031003100,295.14172
373,fffe3600360030003300,211.27425
374,fffe3700350037003300,178.3476
375,fffe3100310032003300,402.3566
376,fffe3600310033003000,1815.1976
377,fffe380033003300,213.42949
378,fffe3600330031003000,404.0508
379,fffe3900380034003400,233.95341
380,fffe3600380039003900,2208.4414
381,fffe3900340031003400,233.7926
382,fffe3500350031003500,456.18378
383,fffe3200390034003500,387.4902
384,fffe3300320036003100,7799.2393
385,fffe3500370034003000,130.48407
386,fffe3700350031003700,3227.6936
387,fffe3300390032003800,531.5698
388,fffe360038003500,386.33197
389,fffe3900300037003100,354.36905
390,fffe3900310031003700,1798.0477
391,fffe3100320033003300,8215.805
392,fffe3200320035003800,68146.53
393,fffe3200360034003300,1008.4633
394,fffe3600330031003300,325.3021
395,fffe3900390035003600,364.40152
396,fffe390032003600,498.81223
397,fffe3600370037003900,110.97054
398,fffe3700300031003600,935.5455
399,fffe3900340030003300,930.0159
400,fffe340032003700,191.67381
401,fffe3600350035003200,294.67093
402,fffe3700360036003000,358.91745
403,fffe3800300036003100,250.03543
404,fffe3400330037003400,637.0242
405,fffe390038003600,2608.1921
406,fffe3300360035003000,1566.1665
407,fffe380036003600,505.04428
408,fffe3400390036003200,232.76001
409,fffe3300300030003800,1586.876
410,fffe3800330039003100,402.33878
411,fffe3400380030003000,131.57922
412,fffe3800310036003900,209.04904
413,fffe3500320038003700,184.90787
414,fffe37003200,453.8018
415,fffe3300370038003100,410.24896
416,fffe3800380039003000,5559.3247
417,fffe3500340030003600,286.55072
418,fffe3700300039003300,7512.7183
419,fffe3800310034003100,225.51538
420,fffe3500360038003000,529.7714
421,fffe3800370036003100,307.04477
422,fffe3700320032003600,294.28027
423,fffe3800330033003400,1749.3341
424,fffe3700320034003300,1660.755
425,fffe3300330039003000,435.2276
426,fffe3400300039003400,345.11914
427,fffe3500360034003300,10460.341
428,fffe3700350038003000,253.20604
429,fffe3100310031003500,327.06384
430,fffe3400330035003600,307.37054
431,fffe3800300034003700,212.94907
432,fffe3200300038003700,1069.7147
433,fffe3500320037003300,1201.9019
434,fffe3200300031003800,15994.41
435,fffe3700360035003000,355.669
436,fffe3500330030003500,19237.547
437,fffe3700300032003700,238.79979
438,fffe3200320031003800,33118.473
439,fffe3600390036003400,21824.541
440,fffe3800320036003600,8202.292
441,fffe390030003000,599.08496
442,fffe380038003200,189.53958
443,fffe3600320032003300,257.6829
444,fffe3300350038003700,1025.2772
445,fffe3800380035003100,332.7058
446,fffe3200310032003800,180.47209
447,fffe3500350038003100,156.43005
448,fffe3500350037003000,1670.1283
449,fffe3900350037003300,169.04228
450,fffe3400340032003800,5792.996
451,fffe3700330036003100,607.5247
452,fffe3800380032003400,396.36917
453,fffe3400380033003300,197.24426
454,fffe3500390035003600,2265.151
455,fffe3200380039003700,713.5979
456,fffe380036003300,5186.824
457,fffe320035003600,488.6172
458,fffe3900370030003000,241.61342
459,fffe3500350036003900,132.88239
460,fffe3200340032003600,1720.7217
461,fffe3500320031003200,434.86932
462,fffe3400300035003500,332.64108
463,fffe3800330032003800,2121.2158
464,fffe3400380030003700,175.35716
465,fffe3100390035003600,339.56094
466,fffe3400350034003500,2772.994
467,fffe3300390033003800,453.46674
468,fffe3100300038003900,334.26178
469,fffe3200390037003900,161.06978
470,fffe3700350030003800,302.4066
471,fffe3600370034003500,500.7624
472,fffe3500350039003800,392.02417
473,fffe3800300034003300,338.83957
474,fffe3800370030003600,211.5071
475,fffe3500360031003100,39464.527
476,fffe3800390031003100,2256.0435
477,fffe3500360031003800,302.37213
478,fffe310038003300,770.3433
479,fffe310035003900,671.13367
480,fffe350036003400,49214.55
481,fffe3800390038003100,19246.025
482,fffe3600300034003000,398.36172
483,fffe3300380030003400,1004.45074
484,fffe3800310033003900,410.01407
485,fffe3400380032003200,4839.0894
486,fffe3800310030003300,131598.12
487,fffe3400330032003500,548.62494
488,fffe3900370032003900,244.01857
489,fffe3800330037003700,253.76773
490,fffe320036003800,93811.82
491,fffe3500380035003900,720.2902
492,fffe3200310036003700,1592.3813
493,fffe3400390030003800,1326.7876
494,fffe3900340039003700,210497.66
495,fffe3300360038003800,11719.708
496,fffe3200390033003500,2203.2168
497,fffe3600360034003500,203.13754
498,fffe3600360031003300,231.93163
499,fffe3700310033003500,141.48123
500,fffe3900330037003100,144.31648
501,fffe310032003100,817.5934
502,fffe3800360034003500,180.9172
503,fffe3100330034003300,232.96187
504,fffe3900340038003200,356.03265
505,fffe370032003200,705.08453
506,fffe3300310030003500,548.5025
507,fffe320036003700,134.80034
508,fffe3500320037003900,216.48196
509,fffe3400370031003400,8556.465
510,fffe3900340037003100,831.01483
511,fffe3300380035003200,1168.2715
512,fffe390030003200,580.8807
513,fffe3200360033003200,330.0773
514,fffe3200340039003600,7364.754
515,fffe3300300033003400,148.79247
516,fffe38003800,180.16025
517,fffe3600330031003400,481.69238
518,fffe3700350038003800,697.9791
519,fffe3700340031003500,1211.19
520,fffe3700390037003100,10523.236
521,fffe3200360035003700,1195.9797
522,fffe3500320037003000,118.084724
523,fffe3800390038003400,532.6535
524,fffe3200300031003400,244460.22
525,fffe3500350038003800,117.62609
526,fffe3500340031003900,652.41504
527,fffe3600340038003300,4572.352
528,fffe3500310039003000,205.05348
529,fffe3600390034003100,239.55502
530,fffe3400330034003400,20388.002
531,fffe350038003200,3167.4958
532,fffe3100360035003400,255.41827
533,fffe310037003400,585.7348
534,fffe3800340035003200,203.26825
535,fffe3800360036003000,383.98645
536,fffe3500340033003200,455.61725
537,fffe3500330035003400,72725.375
538,fffe3100310033003200,224.56871
539,fffe3200330030003100,328.78873
540,fffe3900320038003500,344.25247
541,fffe3700310038003800,386.66608
542,fffe3200380033003500,449.77072
543,fffe3100360035003500,844.3796
544,fffe3200360030003900,116.27916
545,fffe3900360035003100,320.078
546,fffe3800340034003500,587.1195
547,fffe3100370031003000,293.36566
548,fffe3500320035003500,216.42921
549,fffe3400360034003900,634.29865
550,fffe3900330037003300,24535.652
551,fffe3300320039003800,121.14995
552,fffe3700350030003500,643.31793
553,fffe3600380031003300,312.42523
554,fffe3700360030003700,372.79926
555,fffe3900350033003900,764.97705
556,fffe3900350037003900,470.17627
557,fffe3200390035003300,3864.5393
558,fffe3500380037003300,997.9827
559,fffe3800300032003500,8964.465
560,fffe3700360032003300,2191.6145
561,fffe3900330034003300,267.29468
562,fffe3200330039003200,245.73668
563,fffe3300350037003600,500.50574
564,fffe3100350038003100,113516.96
565,fffe3200330038003100,165.48065
566,fffe3700330038003200,107.88276
567,fffe3700360033003800,1046.8563
568,fffe3800370038003100,223.1737
569,fffe3800340035003600,337.50665
570,fffe3100370033003800,310.62265
571,fffe3500300031003700,248.45119
572,fffe3500360039003700,159.56618
573,fffe3500330031003500,211.19005
574,fffe3500310035003000,176.20969
575,fffe3700340034003000,284.17575
576,fffe3600320036003000,215.97406
577,fffe3800370033003300,281.17804
578,fffe3400360031003400,147.82602
579,fffe3300370037003300,991.18713
580,fffe3200330030003400,391.19824
581,fffe3600370037003100,348.8102
582,fffe3100360036003100,380.5919
583,fffe3200350035003300,165.08478
584,fffe3400360033003600,1294.024
585,fffe3400390031003800,201.50694
586,fffe3500370036003300,1501.1407
587,fffe3300350032003400,857.7846
588,fffe3700340038003700,684.876
589,fffe3700330037003100,187.80112
590,fffe3600350031003800,20146.9
591,fffe3800310033003700,722.24304
592,fffe3200300038003500,212.19533
593,fffe3300310032003200,151.91412
594,fffe370032003000,38508.96
595,fffe3900310034003600,125.208626
596,fffe3100370032003900,167.64651
597,fffe3200360031003100,2189.889
598,fffe370037003300,99.07434
599,fffe340037003000,1270.6672
600,fffe3100380035003700,2401.0007
601,fffe3100360031003700,26937.223
602,fffe3600380030003700,11354.766
603,fffe3600350030003500,174.68692
604,fffe3600340030003900,202.96588
605,fffe3800300034003800,11360.257
606,fffe3500330031003800,405.13196
607,fffe3600350030003400,312.85773
608,fffe320031003100,146.30032
609,fffe3100360030003900,25537.066
610,fffe3400340036003000,304.1927
611,fffe3800310032003700,330.17868
612,fffe3400380038003600,1339.0288
613,fffe360036003600,267.3245
614,fffe390039003900,187.12935
615,fffe3700380030003600,115.70312
616,fffe3200340030003800,199.32025
617,fffe3400310037003300,123.54319
618,fffe3800390032003300,589.402
619,fffe3100340033003800,930.4289
620,fffe3900390031003400,6998.0503
621,fffe3600350034003000,25682.336
622,fffe3100360032003300,195.34103
623,fffe3600390037003900,1025.9476
624,fffe3700350036003300,349.9599
625,fffe3400370030003800,120.67527
626,fffe360032003600,227.24911
627,fffe380037003800,164.18294
628,fffe3700320039003200,836.19775
629,fffe3800300030003600,845.52826
630,fffe3700390033003400,368.32635
631,fffe3500370037003300,137.71918
632,fffe3300330038003700,635.7154
633,fffe3300310031003600,449.72632
634,fffe3500370031003700,210.68019
635,fffe3600330032003000,200.16
636,fffe350038003700,355.4747
637,fffe3700370033003400,843.3467
638,fffe3900310032003100,608.40515
639,fffe3300300035003300,129.34436
640,fffe3500350030003700,238.04604
641,fffe3800300030003900,186.63202
642,fffe320033003100,1104.4781
643,fffe3300360030003600,125.36807
644,fffe3400370039003600,264.0573
645,fffe370036003300,5373.928
646,fffe3500320031003600,178.01514
647,fffe3300300031003400,191.61815
648,fffe3100360036003600,145.86162
649,fffe3200380039003300,3172.0332
650,fffe3200380036003500,5014.568
651,fffe3100360034003700,237.48993
652,fffe35003900,2397.446
653,fffe3300380031003100,208.5901
654,fffe3400300037003700,1393.0232
655,fffe3100310039003900,634.7304
656,fffe3200320034003400,143.24661
657,fffe380034003400,159.95752
658,fffe3900330033003300,1229.7467
659,fffe3200310034003500,143.07765
660,fffe3600330035003500,196.6861
661,fffe3900380039003400,211.52171
662,fffe3600310034003100,170.60036
663,fffe3800360037003300,316.66998
664,fffe3200380039003000,383.46808
665,fffe3600320031003000,178.79266
666,fffe3300360039003400,1967.9117
667,fffe3400320032003400,253.55182
668,fffe3600320034003000,255.55362
669,fffe3100370039003700,213.13821
670,fffe3300300032003100,936.20374
671,fffe3500380038003400,1551.9731
672,fffe3400350036003500,140.96661
673,fffe3800380034003900,586.1684
674,fffe3600320030003800,134.19044
675,fffe3500350030003900,303.91507
676,fffe3500310038003500,356.97763
677,fffe3500320039003400,213.68825
678,fffe3700340030003900,51355.145
679,fffe3100390032003400,130.78749
680,fffe3700330036003000,18670.67
681,fffe3200320038003800,306.94653
682,fffe3400300036003200,5084.3486
683,fffe3900360037003000,436.5926
684,fffe3500350030003500,595.4838
685,fffe3800390032003400,5061.4365
686,fffe350036003300,703.0651
687,fffe3800370034003700,1764.5084
688,fffe3100350036003700,375.17728
689,fffe3600300030003600,5790.0024
690,fffe3600370031003700,1699.1483
691,fffe3700320034003200,1088.2838
692,fffe3500370034003200,3426.6406
693,fffe3300330039003300,365.5986
694,fffe3600370039003100,447.05435
695,fffe350030003400,172.82266
696,fffe380033003900,139.77226
697,fffe3200370038003000,211.58649
698,fffe3600340031003000,442.60873
699,fffe3700330037003500,192.73732
700,fffe330039003600,4013.7742
701,fffe3300350033003700,480.3144
702,fffe3500370039003100,206.59464
703,fffe3100390032003800,238.51085
704,fffe3900350030003700,163.41772
705,fffe3300390036003600,299.26093
706,fffe3700360039003700,490.94495
707,fffe3700360037003100,487.18036
708,fffe320030003200,230.06046
709,fffe3400390035003900,152.0008
710,fffe38003900,190.68735
711,fffe3600370030003100,232.2909
712,fffe3200370034003300,18132.357
713,fffe3900370039003800,269.34384
714,fffe3500320034003600,292.07092
715,fffe3100330038003800,202.48332
716,fffe3500300034003700,4748.657
717,fffe3700370039003300,471.20914
718,fffe3900350036003900,444.54578
719,fffe3300370034003700,974.3593
720,fffe390037003300,273.72266
721,fffe3100300031003900,208.07474
722,fffe3600330039003500,290.90646
723,fffe3200320037003800,546.42065
724,fffe3400300030003200,229.89212
725,fffe3800320033003500,224.26598
726,fffe340032003500,354.67673
727,fffe3700340035003700,436.02026
728,fffe370037003700,169.63957
729,fffe3600380031003900,207.6514
730,fffe3100340031003600,1653.9128
731,fffe3400320038003600,479.7385
732,fffe3700340032003100,1681.6669
733,fffe310039003500,133.2856
734,fffe3500350030003600,200.09436
735,fffe3400300035003200,1797.8497
736,fffe3300350039003200,290.17496
737,fffe3100390030003400,10067.683
738,fffe3300310039003300,603.5525
739,fffe3400360032003400,478.03934
740,fffe3400310032003900,177.68016
741,fffe3500370035003600,230.45209
742,fffe3800320039003600,125.4201
743,fffe3800390039003300,180.18507
744,fffe3600300036003100,265.95923
745,fffe3900380035003700,1399.9218
746,fffe3900350031003100,243.9761
747,fffe31003800,607.01276
748,fffe3700300035003500,208.62662
749,fffe3700320033003000,210.70612
750,fffe3700390031003400,166.5028
751,fffe3500390030003400,317.92032
752,fffe3600380039003800,151.581
753,fffe3100310038003100,114.416824
754,fffe3500310031003100,196.39436
755,fffe3500350034003100,232.8416
756,fffe3200320039003100,191.86922
757,fffe3300360039003300,1834.3497
758,fffe3500370033003600,323.02448
759,fffe3900300035003100,196.40541
760,fffe3900320032003000,242.74547
761,fffe3700390030003200,325320.75
762,fffe3800330036003400,214.65793
763,fffe3900330037003900,887.896
764,fffe3400300039003000,622.9221
765,fffe3300370035003800,32623.648
766,fffe3500390031003400,173.51768
767,fffe3600300034003600,542.19574
768,fffe3300300034003200,243.30588
769,fffe3900330038003200,1651.1666
770,fffe3200370031003600,162.63608
771,fffe3700370033003800,175.80022
772,fffe3300340034003200,918.97406
773,fffe3500390037003600,199.77554
774,fffe3300310036003600,430.5921
775,fffe3100340034003300,130.4182
776,fffe3400350034003200,33547.65
777,fffe3500380031003600,476.3103
778,fffe3300340030003000,411.91824
779,fffe350038003300,413.7786
780,fffe3700320039003100,860.2825
781,fffe3200350033003300,807.4757
782,fffe3500300038003400,172.43102
783,fffe3500370035003300,176.0706
784,fffe3900350038003700,1478.4781
785,fffe3100360033003300,122.312836
786,fffe3200340033003400,831.02515
787,fffe3700300031003700,42899.992
788,fffe3800360033003300,172.4737
789,fffe3200340033003200,243.07709
790,fffe3900370039003900,546.8481
791,fffe3300360038003900,644.8449
792,fffe3100320036003000,310.16708
793,fffe3600300035003000,454.8408
794,fffe3200380032003700,853.5653
795,fffe3600380030003600,571.4129
796,fffe3100320030003200,1775.6709
797,fffe3900390033003400,323.93173
798,fffe3800340032003300,174.22572
799,fffe3500330037003400,1208.361
800,fffe3300390033003200,159158.44
801,fffe3700370030003000,340.39355
802,fffe3400350034003400,268.8725
803,fffe3700300030003400,9574.0625
804,fffe3700340034003200,16786.506
805,fffe320035003100,851.5749
806,fffe310035003000,380.01358
807,fffe3700340033003200,268.84662
808,fffe3300330033003800,251.79529
809,fffe3900350038003200,59287.19
810,fffe3600310030003500,222.04747
811,fffe3100310038003200,252.4363
812,fffe3600340031003200,315.97314
813,fffe3200310032003700,471.86526
814,fffe3400380036003200,501.4001
815,fffe3900370038003700,231.78171
816,fffe3100350032003900,429.53168
817,fffe3700350030003900,10289.539
818,fffe3100340032003700,10159.009
819,fffe3100380032003400,226.53981
820,fffe3500330038003300,223.10475
821,fffe3700310031003400,2069.942
822,fffe3500380034003800,327.61734
823,fffe3500300031003400,868.74805
824,fffe3800350035003700,232.6577
825,fffe3100370033003500,128.85355
826,fffe3200370035003800,255.52109
827,fffe3300330030003700,341.59286
